building_id,grade,ward_id,count_floors_pre_eq,count_floors_post_eq,age_building,plinth_area_sq_ft,height_ft_pre_eq
edf6565d77,1,102204,3,3,5,280,21
edf6566b8f,1,102204,2,2,22,420,14
94b9f607d7f,1,102204,2,2,12,480,14
edf657d53f,1,102204,3,3,29,360,18
94b9f6e5c46,1,102204,2,2,6,160,12
94b9f6e6fcf,1,102204,3,3,28,360,18
94b9f6ea67e,1,102204,1,1,4,140,7
edf657dfd1,1,102204,3,3,3,360,18
edf657e417,1,102204,2,2,8,250,14
94b9f6ef0b7,1,102204,2,2,17,180,12
94ba545b8c7,1,102205,1,1,3,120,7
edf6ed6783,1,102205,3,3,8,320,20
94ba5461686,1,102205,2,2,6,180,14
edf6ed6c96,1,102205,3,3,19,320,20
edf6ed6e8b,1,102205,2,2,5,160,14
edf6ed72d3,1,102205,2,2,18,280,14
edf78604a6,1,102206,1,1,10,108,9
94bab3c7487,1,102206,1,1,4,124,9
94bab3cfd3f,1,102206,2,2,3,246,13
edf81e979f,1,102207,2,2,4,312,18
edf8b72d5a,1,102208,1,1,42,300,8
ee6e22fa56,1,102405,2,2,25,410,16
ee6f542492,1,102407,2,2,22,410,15
ef5ac45704,1,102802,2,2,41,336,12
eeaa56517b,1,102506,2,2,22,355,14
eeaaeee7fb,1,102507,2,2,11,444,14
eeaaeee859,1,102507,2,2,11,572,13
ef1f298dc6,1,102702,2,2,14,320,15
ef222480a2,1,102707,2,2,8,540,14
ef5ac45bb0,1,102802,1,1,11,138,8
ef5b5cecbb,1,102803,2,2,56,320,11
ef5b5ced20,1,102803,2,2,19,523,12
ef5c8e1c11,1,102805,2,2,54,354,12
959a978c70e,1,102807,2,2,54,347,12
959a978e64f,1,102807,2,2,46,342,12
ef5dbf4aa7,1,102807,2,2,59,314,12
ef5dbf4cfc,1,102807,2,2,26,357,12
ef5dbf4dc5,1,102807,2,2,23,312,12
ef5dbf4e86,1,102807,2,2,23,312,12
ef5ef0741c,1,102809,2,2,46,350,12
95bd9c168f7,1,102901,2,2,27,270,12
f0492f7d73,1,103202,2,2,32,400,12
962e1d0cb3f,1,103203,2,2,52,407,12
f049c81525,1,103203,2,2,42,408,12
f04af9421f,1,103205,2,2,29,390,12
f0fdc9a07e,1,103505,2,2,45,228,12
f1eccd5e38,1,103906,1,1,15,220,8
f1ed65f64c,1,103907,2,2,18,380,14
f1ed65f776,1,103907,2,2,28,280,16
9759ffd6bfa,1,104008,2,2,28,520,14
f229995a5b,1,104008,2,2,14,609,14
f262393c00,1,104103,2,2,15,200,19
f2636a5f40,1,104105,2,2,20,440,12
f2649b897f,1,104107,2,2,15,428,13
f2649b91bb,1,104107,1,1,45,343,6
f2649b953a,1,104107,2,2,20,325,12
977ee13ef7e,1,104107,2,2,36,507,14
977f9ff34e2,1,104109,2,2,16,412,15
f29e6c8e76,1,104204,2,2,6,432,12
f29f9dbc3e,1,104206,2,2,28,420,12
f2a03652b7,1,104207,2,2,18,540,12
f2a0365381,1,104207,2,2,28,504,13
f2a0cee8db,1,104208,2,2,23,375,12
f3526e1b67,1,104506,1,1,27,576,9
f38c3f2000,1,104603,2,2,35,425,12
f38cd7b8d4,1,104604,2,2,0,600,12
f43dde572f,1,104901,2,2,36,322,13
f44040ab56,1,104905,1,1,20,144,6
f442a30948,1,104909,2,2,15,296,12
98a9a5e6807,1,104909,2,2,5,425,13
f4f44235f6,1,105207,2,2,2,305,12
f52c497952,1,105301,2,2,20,405,13
f52ce21298,1,105302,2,2,13,293,12
f52eabd35d,1,105305,1,1,1,592,8
f52fdd0186,1,105307,2,2,55,506,14
f52fdd024d,1,105307,2,2,15,437,14
f530759932,1,105308,2,2,17,230,13
993ea8dc156,1,105309,2,2,37,336,16
99614e082a3,1,105402,2,2,11,375,12
f569157257,1,105403,2,2,0,375,12
f56b77cb1d,1,105407,2,2,43,357,12
f5e0e39c0b,1,105604,2,2,1,800,16
f5e214c7dc,1,105606,2,2,2,675,14
f691ea3a06,1,105901,3,3,15,720,21
f6564f6af6,1,105801,2,2,61,379,12
99f5f1a3526,1,105801,2,2,35,308,12
f6564f6c1d,1,105801,2,2,35,385,12
f6564f6ce9,1,105801,2,2,20,366,12
f6564f6d48,1,105801,2,2,73,273,12
f6564f6e0f,1,105801,2,2,40,405,12
99f65101627,1,105802,2,2,40,396,12
f65783a594,1,105803,2,2,38,365,14
f65783a663,1,105803,2,2,50,338,12
f65a7b8b92,1,105808,2,2,33,258,12
f691ea3626,1,105901,2,2,3,305,14
f691ea39a7,1,105901,1,1,7,205,7
f6944c90ec,1,105905,1,1,15,305,7
f694e5269c,1,105906,2,2,3,220,12
f7471cecef,1,106205,1,1,25,305,7
f56adf33d9,1,105406,1,2,36,291,8
a0cf10c9d76,1,110507,2,1,13,276,21
1039bc67304,1,111501,2,1,20,350,20
100594f5952,1,110101,2,2,31,429,15
a037d19a4b2,1,110101,2,2,22,448,17
100594f64a9,1,110101,2,2,22,546,15
a037d1a34d6,1,110101,2,2,17,420,15
10059e7f5af,1,110102,2,2,20,424,15
10059e7f7a5,1,110102,2,2,25,386,15
10059e7fbf1,1,110102,2,2,5,346,12
10059e7fd21,1,110102,2,2,20,405,12
10059e80363,1,110102,2,2,2,315,12
1005a80871e,1,110103,2,2,5,420,12
a03890579d7,1,110103,1,1,21,346,8
1005a808c9a,1,110103,2,2,5,405,12
1005a80926f,1,110103,2,2,15,405,15
1005b19337b,1,110104,1,1,15,476,9
1005bb1b5aa,1,110105,1,1,7,364,12
1005bb1b73f,1,110105,2,2,30,429,13
1005bb1b8ca,1,110105,2,2,3,403,18
1005bb1ba5c,1,110105,1,1,3,366,14
1005bb1bc53,1,110105,2,2,25,336,18
1005bb1bf12,1,110105,2,2,62,459,16
1005bb1c104,1,110105,2,2,50,400,18
1005bb1c4e8,1,110105,2,2,12,340,18
1005bb1c677,1,110105,1,1,44,360,12
1005bb1c7ab,1,110105,1,1,33,312,14
1005c4a4eeb,1,110106,1,1,17,322,12
1005c4a4f52,1,110106,1,1,14,334,15
1005c4a52d1,1,110106,2,2,20,476,18
1005c4a552b,1,110106,1,1,13,286,13
1005c4a5592,1,110106,1,1,3,200,12
1005ce2e3dc,1,110107,2,2,50,532,18
1005ce2e5d3,1,110107,2,2,5,385,18
1005ce2e950,1,110107,2,2,42,380,18
1005ce2ee00,1,110107,2,2,70,429,18
1005d7b7d14,1,110108,2,2,5,354,18
1005d7b7d7e,1,110108,2,2,55,335,18
a03a6d2f646,1,110108,2,2,13,382,18
1005d7b822c,1,110108,2,2,17,430,18
1005d7b841b,1,110108,1,1,27,353,12
a03a6d33c97,1,110108,1,1,70,246,12
1005d7b88d3,1,110108,2,2,25,328,18
1005d7b8934,1,110108,2,2,26,315,18
1005d7b8ac1,1,110108,1,1,3,314,12
1005d7b8d7a,1,110108,2,2,10,312,18
a03a6d3966f,1,110108,1,1,20,296,12
a03acc894df,1,110109,2,2,7,481,18
1005e1412ce,1,110109,2,2,23,425,18
1005e1416bb,1,110109,2,2,25,448,18
a03acc8e6e6,1,110109,2,2,22,420,18
1005e141a3f,1,110109,2,2,25,640,18
1005e141aa3,1,110109,1,1,9,275,8
a05d125ab76,1,110201,2,2,2,390,15
100987dc41b,1,110207,2,2,10,384,14
1010d50e6b0,1,110403,2,2,8,405,18
1010e821ea3,1,110405,1,1,11,120,6
10147ba84df,1,110501,2,2,16,460,21
101881a0d68,1,110609,2,2,1,205,12
101bef018e5,1,110701,2,2,10,408,14
101c0b9f369,1,110704,2,2,12,855,14
101fb23805e,1,110802,2,2,17,305,14
101fb2381f1,1,110802,1,1,3,285,8
1023625a9bf,1,110901,2,2,20,280,16
1023625ace9,1,110901,2,2,5,308,18
1023625af9a,1,110901,1,1,17,288,9
1023625b05d,1,110901,2,2,10,344,19
1023625b251,1,110901,2,2,23,314,15
1023625b2b8,1,110901,2,2,15,312,16
1023625b3e1,1,110901,2,2,10,388,17
1023625b445,1,110901,2,2,2,360,18
1023625b69a,1,110901,2,2,14,312,15
1023625b766,1,110901,2,2,15,308,16
1023625b7cb,1,110901,1,1,5,266,8
1023625ba83,1,110901,2,2,21,348,17
1023625bb4d,1,110901,2,2,15,268,14
a161d79608f,1,110901,2,2,20,360,18
1023625bda6,1,110901,2,2,12,244,14
1023625c05e,1,110901,2,2,12,288,14
a161d798802,1,110901,2,2,4,366,17
1023625c1f1,1,110901,2,2,30,245,14
a161d79aac7,1,110901,2,2,35,388,18
1023625c517,1,110901,1,1,20,200,9
1023625c7d0,1,110901,2,2,18,288,17
1023625c963,1,110901,2,2,10,280,15
1023625c9c3,1,110901,1,1,20,208,7
1023625cfa3,1,110901,2,2,6,280,16
1023625d12a,1,110901,2,2,15,308,16
a161d7a2f96,1,110901,2,2,20,300,17
1023625d1f6,1,110901,2,2,22,260,13
1023625d327,1,110901,2,2,8,344,15
a161d7a52be,1,110901,2,2,10,410,16
1023625d57d,1,110901,2,2,20,280,15
a161d7a5a8f,1,110901,2,2,12,308,16
1023625d6aa,1,110901,2,2,15,316,16
1023625d8fe,1,110901,2,2,20,320,16
1023625da27,1,110901,1,1,15,210,7
1023756d7e7,1,110903,2,2,15,310,16
1023756d978,1,110903,2,2,5,360,18
a162964864f,1,110903,2,2,15,244,14
1023756daa3,1,110903,2,2,12,280,14
1023756ddc7,1,110903,2,2,12,260,15
1023756e01d,1,110903,2,2,10,310,16
1023756e403,1,110903,1,1,15,210,7
a162964efc6,1,110903,2,2,15,360,17
1023756e593,1,110903,1,1,10,220,8
1023756e660,1,110903,2,2,10,308,15
1023756e793,1,110903,2,2,10,260,15
1023756e8b1,1,110903,1,1,15,310,7
1023756e9df,1,110903,2,2,20,350,16
a1629653617,1,110903,1,1,20,265,8
1023756ed00,1,110903,2,2,20,310,16
1023756edc9,1,110903,2,2,5,320,16
a1629654d87,1,110903,1,1,15,220,8
1023756f146,1,110903,1,1,10,220,7
1023756f211,1,110903,2,2,6,350,16
1023756f341,1,110903,1,1,8,210,8
a1629658436,1,110903,2,2,8,360,16
a162965881e,1,110903,1,1,10,220,7
1023756f593,1,110903,1,1,15,230,8
1023756f661,1,110903,1,1,15,224,8
1023756f72b,1,110903,1,1,20,260,8
1023756f855,1,110903,1,1,12,245,8
1023756f8b6,1,110903,1,1,10,245,7
1023756f918,1,110903,1,1,10,250,8
1023756f97b,1,110903,1,1,15,224,7
a162965d257,1,110903,2,2,25,420,16
1023756fc38,1,110903,2,2,5,360,16
1023756fd65,1,110903,1,1,15,310,8
1023756fdcf,1,110903,1,1,15,320,8
10237570083,1,110903,2,2,20,350,16
1.02E+17,1,110903,2,2,25,360,17
10237570215,1,110903,2,2,6,380,16
10237570408,1,110903,2,2,10,310,15
102375704d2,1,110903,1,1,20,280,8
102375705ff,1,110903,2,2,5,360,16
10237570665,1,110903,2,2,30,300,16
10237570671,1,110903,1,1,15,320,8
a163b46023e,1,110906,2,2,20,410,16
10239209a9e,1,110906,2,2,15,360,15
a163b4615c6,1,110906,2,2,20,360,16
10239209d5a,1,110906,2,2,20,350,16
1.02E+29,1,110906,2,2,15,380,17
a163b46311f,1,110906,2,2,20,350,16
10239209ef9,1,110906,2,2,30,360,15
1023920a078,1,110906,2,2,10,460,16
1023920a146,1,110906,2,2,7,360,16
1023920a208,1,110906,2,2,15,360,16
a163b465c17,1,110906,2,2,15,300,16
1023920a4c3,1,110906,1,1,20,240,8
1023920a58c,1,110906,1,1,15,250,8
1023920a781,1,110906,2,2,15,310,15
a163b46c1a7,1,110906,2,2,12,412,16
a163b46e4ce,1,110906,2,2,5,350,16
1023920b26e,1,110906,2,2,20,310,16
1023920b2d5,1,110906,2,2,25,312,16
1023920b339,1,110906,2,2,20,265,15
1023920b409,1,110906,2,2,12,320,16
1023920b786,1,110906,2,2,20,320,17
1023920b7ee,1,110906,2,2,12,314,16
1023920b84e,1,110906,2,2,5,320,16
a163b4736d7,1,110906,2,2,20,345,16
a163b473abe,1,110906,2,2,25,324,16
1023920b977,1,110906,2,2,22,320,16
1023920bd67,1,110906,2,2,27,320,17
a163b47699e,1,110906,2,2,40,320,17
1023920bf54,1,110906,2,2,10,312,16
1023920c1aa,1,110906,2,2,15,120,12
1023920c2d7,1,110906,2,2,21,312,16
1023920c40b,1,110906,2,2,15,360,17
1023920c4cd,1,110906,1,1,16,280,8
a163b47c377,1,110906,2,2,5,312,16
1023920ca48,1,110906,2,2,20,320,16
1023920caa7,1,110906,2,2,30,312,15
a163b47f63e,1,110906,2,2,4,310,16
1023920cd62,1,110906,2,2,12,296,16
1023920cdcf,1,110906,2,2,10,310,15
1023920d01f,1,110906,1,1,6,220,8
a163b4838a6,1,110906,2,2,15,340,16
1023920d3aa,1,110906,2,2,6,280,15
1023920d40a,1,110906,2,2,12,266,15
1023920d535,1,110906,2,2,25,265,15
1023920d59e,1,110906,2,2,10,322,16
1023920d6c9,1,110906,2,2,22,365,16
1023920d78e,1,110906,2,2,28,360,16
1023920d7f6,1,110906,2,2,15,420,15
1023920d857,1,110906,1,1,20,300,8
102ebf0fc23,1,111206,2,2,12,512,18
102ebf105f4,1,111206,2,2,13,512,18
102ed222fce,1,111208,2,2,33,512,18
102ed223285,1,111208,1,1,52,512,10
a1d494b707f,1,111209,3,3,22,512,27
a1d494be1c6,1,111209,2,2,5,512,18
1032490e5a3,1,111301,1,1,40,322,9
1032490e66a,1,111301,1,1,3,350,8
10325296bba,1,111302,2,2,9,420,14
a1f739e9adf,1,111302,2,2,3,325,14
10325297902,1,111302,2,2,15,294,14
10326f32edc,1,111305,2,2,5,570,16
1032824591d,1,111307,1,1,5,180,8
10328246856,1,111307,1,1,16,130,8
1039bc665bf,1,111501,2,2,20,400,16
1039bc666e9,1,111501,2,2,20,400,17
1039bc66cbe,1,111501,2,2,20,400,16
a2415c04746,1,111501,2,2,20,350,16
1039bc675c0,1,111501,2,2,20,350,16
1039d902873,1,111504,2,2,10,300,16
1039d902e4a,1,111504,2,2,40,400,16
a2427a2923e,1,111504,2,2,10,300,16
1039d904494,1,111504,2,2,10,300,16
1039d904621,1,111504,2,2,10,300,16
1039e2bccfb,1,111505,2,2,35,320,16
1039e2bce8a,1,111505,2,2,1,300,15
1039e2bd082,1,111505,2,2,6,365,16
1039e2bd5f9,1,111505,2,2,13,360,16
1039f59ec58,1,111507,1,1,19,175,14
1039f59ef75,1,111507,2,2,82,200,12
1039f59f3c0,1,111507,2,2,27,400,16
1039f59fb31,1,111507,2,2,54,250,15
1039f5a01d3,1,111507,2,2,9,300,15
1039f5a0437,1,111507,2,2,22,250,15
1039f5a07aa,1,111507,1,1,30,320,12
1039f5a09a0,1,111507,2,2,22,252,14
1039f5a0a67,1,111507,2,2,18,350,15
1039f5a0fed,1,111507,1,1,6,280,14
1039f5a123c,1,111507,1,1,5,150,6
1039f5a1304,1,111507,2,2,13,320,15
1039f5a1362,1,111507,2,2,50,340,15
1039f5a1bff,1,111507,2,2,6,486,18
1039f5a1d8d,1,111507,2,2,9,320,15
1039f5a1df3,1,111507,2,2,5,300,16
1039f5a1f20,1,111507,2,2,4,428,17
1039f5a229e,1,111507,2,2,2,616,17
1039f5a262a,1,111507,2,2,25,264,14
1039f5a2686,1,111507,2,2,5,352,15
1039f5a2887,1,111507,2,2,5,420,18
1039f5a2942,1,111507,2,2,17,328,16
1039f5a2d31,1,111507,2,2,33,288,14
1039f5a2e59,1,111507,2,2,22,450,15
1039f5a2f21,1,111507,2,2,3,270,17
1039ff2833e,1,111508,2,2,16,300,15
a243f792fc7,1,111508,2,2,41,448,16
1039ff28657,1,111508,1,1,28,240,11
1039ff28b0a,1,111508,2,2,6,432,17
1039ff290f1,1,111508,2,2,81,350,16
1039ff29468,1,111508,2,2,55,320,14
1039ff298b2,1,111508,2,2,53,320,14
1039ff29e8e,1,111508,1,1,3,150,9
1039ff29ef9,1,111508,2,2,2,420,17
1039ff2a088,1,111508,1,1,25,200,10
1039ff2a0e8,1,111508,2,2,80,300,15
1039ff2a279,1,111508,1,1,18,200,10
1039ff2a2dd,1,111508,1,1,8,200,10
1039ff2a986,1,111508,2,2,26,432,14
1039ff2a9ea,1,111508,2,2,32,480,16
1039ff2ab13,1,111508,1,1,2,200,9
1039ff2abdc,1,111508,2,2,32,336,16
1039ff2ad07,1,111508,2,2,11,280,15
1039ff2afc6,1,111508,1,1,31,320,10
1039ff2b088,1,111508,2,2,4,400,17
1039ff2b2df,1,111508,1,1,22,264,7
1039ff2b53f,1,111508,1,1,10,220,9
1039ff2b59c,1,111508,1,1,4,300,6
1039ff2b607,1,111508,1,1,9,320,10
103d7f9c644,1,111602,2,2,23,360,16
103d7f9cc1f,1,111602,2,2,26,375,16
103d7f9cc27,1,111602,2,2,25,120,16
103d7f9d00a,1,111602,2,2,19,427,16
103dc25facb,1,111609,2,2,25,300,12
10413949de3,1,111702,3,3,11,455,16
1053e3317f1,1,112203,1,1,4,263,7
1053e331984,1,112203,2,2,3,470,12
1053e331ab2,1,112203,2,2,10,405,12
1053e332151,1,112203,2,2,8,405,12
105409574b3,1,112207,2,2,4,384,12
a3485d6b1d7,1,112207,2,2,6,336,12
10540957aef,1,112207,2,2,4,297,12
105412e0def,1,112208,2,2,27,283,12
105412e167f,1,112208,1,1,9,204,7
105412e223b,1,112208,1,1,8,198,7
105412e27b5,1,112208,2,2,3,303,12
a348bce4c3f,1,112208,2,2,24,303,12
10541c6a5fd,1,112209,2,2,7,303,12
10541c6a72a,1,112209,2,2,4,405,12
a3491c2ba26,1,112209,2,2,9,303,13
10541c6aefa,1,112209,2,2,20,445,12
10541c6b213,1,112209,2,2,7,303,12
a3491c35e37,1,112209,2,2,20,594,12
10541c6c022,1,112209,1,1,5,360,8
a3491c38546,1,112209,2,2,9,405,12
105b4378593,1,112401,3,3,6,935,18
105b43785fe,1,112401,3,3,8,855,18
105b4d01aed,1,112402,2,2,12,936,14
105f06adf77,1,112502,2,2,5,312,16
105f06ae488,1,112502,4,4,6,700,25
105f1038591,1,112503,3,3,3,380,21
105f10387e8,1,112503,2,2,85,300,14
105f2cd4723,1,112506,2,2,50,280,14
a3b8de6047f,1,112509,3,3,44,320,21
1062c05c402,1,112602,2,2,5,410,18
1062d36dcb6,1,112604,2,2,25,400,18
106e0a042da,1,112905,2,2,12,476,15
106e0a0553e,1,112905,3,3,8,586,21
106e1d10028,1,112907,1,1,13,384,9
a44d22b0afe,1,112907,2,2,30,480,18
a44d22b0b62,1,112907,2,2,32,460,18
106e30250ae,1,112909,2,2,9,520,12
a4702724dbb,1,113001,1,1,30,312,7
1071a70d372,1,113002,2,2,30,354,15
1071a70db3b,1,113002,2,2,21,397,15
1071a70e0b2,1,113002,2,2,32,271,15
1071a70e627,1,113002,2,2,7,462,15
1071a70e74e,1,113002,2,2,22,368,15
1071a70e944,1,113002,2,2,5,439,15
1071a70e9a9,1,113002,2,2,14,505,15
a470e5e59f2,1,113003,1,1,35,412,9
1071b097c4c,1,113003,3,3,19,459,18
1071b09841b,1,113003,2,2,14,456,14
1071b098804,1,113003,3,3,2,502,18
1071ba20384,1,113004,2,2,28,380,15
1071ba2051b,1,113004,2,2,20,394,16
1071ba20641,1,113004,3,3,18,420,19
1071ba21266,1,113004,3,3,21,423,19
a4714551d1e,1,113004,3,3,12,378,19
1071ba220da,1,113004,3,3,8,365,19
1071ba22334,1,113004,3,3,12,332,19
a472635ab2a,1,113007,2,2,1,665,11
1071e046c67,1,113008,2,2,4,360,16
1071e046d34,1,113008,2,2,3,410,16
1071e04868b,1,113008,2,2,31,1460,17
107573cd4f6,1,113104,2,2,13,726,15
107586dfe08,1,113106,1,1,4,273,7
a4bb675e6f6,1,113203,1,1,8,360,8
a4e048c3bff,1,113302,1,1,15,337,8
107cdd9cdbf,1,113303,1,1,30,371,8
107cdd9d083,1,113303,2,2,20,520,14
10808437048,1,113401,3,3,7,386,14
1080a0d2e5a,1,113404,2,2,5,740,15
1080a0d3035,1,113404,2,2,40,388,16
1080b3e718b,1,113406,2,2,50,300,12
1080bd71687,1,113407,3,3,5,500,20
119ba37738d,1,121001,3,2,2,282,21
119ba3774bd,1,121001,3,2,7,288,21
119befc1d00,1,121009,3,2,1,325,21
11aa9d3c121,1,121403,3,2,15,280,22
b0cf05ae256,1,121502,2,1,10,390,18
11c4ea2c6b8,1,122109,3,2,25,312,16
11f557f2539,1,123409,3,2,10,331,16
117a1c645a2,1,120101,2,2,18,528,21
117a1c64666,1,120101,2,2,2,435,19
aec51bedb5f,1,120101,2,2,14,405,17
117a1c64bdf,1,120101,2,2,23,315,17
117a1c64f0a,1,120101,1,1,2,312,9
117a1c6515e,1,120101,2,2,20,360,15
117a1c65284,1,120101,1,1,30,390,9
117a25ed780,1,120102,3,3,10,527,24
117a25edc8d,1,120102,2,2,14,424,16
117a25edce7,1,120102,3,3,3,368,24
117a25eddbd,1,120102,1,1,4,409,10
117a25ede1a,1,120102,1,1,50,459,12
117a25ee008,1,120102,2,2,12,388,20
117a25ee13b,1,120102,1,1,2,252,10
117a25ee19c,1,120102,2,2,10,510,16
117a25ee271,1,120102,1,1,4,200,10
117a25ef1a2,1,120102,1,1,2,234,10
117a25ef52a,1,120102,2,2,7,170,16
117a25ef650,1,120102,3,3,13,378,24
117a2f775c7,1,120103,3,3,12,264,24
117a2f77622,1,120103,2,2,9,260,16
117a2f77c00,1,120103,1,1,3,190,10
aec5daaff07,1,120103,2,2,16,325,18
aec5dab0abf,1,120103,2,2,24,350,16
aec5dab1676,1,120103,3,3,7,338,24
117a2f7856f,1,120103,2,2,12,324,20
117a2f78691,1,120103,2,2,6,406,20
117a2f786f6,1,120103,2,2,16,416,16
117a2f78829,1,120103,2,2,3,322,16
117a2f78a15,1,120103,3,3,6,336,24
117a2f78a7a,1,120103,2,2,80,375,20
117a2f78adc,1,120103,2,2,4,475,16
117a2f78b3f,1,120103,2,2,16,680,20
117a2f78ba3,1,120103,3,3,11,390,24
117a2f78c06,1,120103,2,2,2,375,15
117a2f78c6c,1,120103,2,2,3,420,18
117a2f78d93,1,120103,2,2,35,335,20
117a2f78e61,1,120103,2,2,23,350,16
117a2f78ecc,1,120103,2,2,11,228,16
117a2f78f8d,1,120103,2,2,40,390,16
117a2f79254,1,120103,2,2,7,442,20
117a2f792ad,1,120103,2,2,65,420,20
117a2f7936f,1,120103,2,2,12,224,16
117a2f793d3,1,120103,2,2,30,308,18
117a2f795c9,1,120103,1,1,3,220,8
117a2f797bb,1,120103,2,2,9,560,20
117a2f79821,1,120103,2,2,2,380,18
117a2f79a15,1,120103,2,2,21,820,16
117a3900537,1,120104,2,2,38,459,15
117a39007f7,1,120104,2,2,24,459,15
117a3900bdf,1,120104,2,2,10,322,12
117a3900e9f,1,120104,2,2,12,459,15
117a3900efb,1,120104,1,1,52,322,9
117a39011bd,1,120104,9,9,32,459,15
117a390140e,1,120104,2,2,10,459,15
117a39018c6,1,120104,2,2,19,459,15
aec63a0fb5e,1,120104,2,2,14,459,15
117a3901b1d,1,120104,2,2,15,459,15
117a3901b7f,1,120104,2,2,24,459,15
117a3901c44,1,120104,2,2,7,480,15
117a3901e9e,1,120104,2,2,12,459,15
aec6996190e,1,120105,1,1,15,322,9
117a428a1f9,1,120105,2,2,15,350,15
117a428ab66,1,120105,2,2,18,425,12
117a4c13366,1,120106,2,2,40,322,12
117a4c13494,1,120106,2,2,10,459,15
117a4c135c1,1,120106,2,2,8,459,15
aec6f8c2cd7,1,120106,2,2,24,459,15
aec6f8c30bf,1,120106,2,2,68,322,12
117a4c13b39,1,120106,1,1,82,322,9
117a4c13cc6,1,120106,2,2,15,322,12
117a4c13e55,1,120106,2,2,12,459,15
117a4c140ab,1,120106,2,2,16,322,12
117a4c1429e,1,120106,1,1,3,260,6
117a4c14305,1,120106,1,1,17,322,9
117a4c1455b,1,120106,1,1,9,322,9
117a4c148e7,1,120106,1,1,9,322,9
117a4c14c6a,1,120106,2,2,4,459,15
117a4c14e5e,1,120106,1,1,3,322,9
117a559ca4b,1,120107,2,2,51,320,12
117a559cb17,1,120107,2,2,27,286,12
117a559cb74,1,120107,2,2,9,465,17
117a559cbdf,1,120107,1,1,15,308,10
117a559cd0a,1,120107,1,1,15,322,10
aec758209ee,1,120107,2,2,52,459,15
aec75821d76,1,120107,1,1,30,322,9
117a559d0f3,1,120107,2,2,5,322,12
aec75824c56,1,120107,2,2,82,298,12
117a559d5ff,1,120107,1,1,25,322,9
117a559d859,1,120107,1,1,12,322,10
117a559dd07,1,120107,1,1,6,350,9
117a559df62,1,120107,2,2,52,322,12
117a559e21f,1,120107,1,1,30,322,9
aec7582ec7f,1,120107,2,2,14,322,12
aec758307d7,1,120107,2,2,4,322,15
117a559e7f9,1,120107,2,2,15,322,15
117a559eb80,1,120107,1,1,24,322,10
117a559ecab,1,120107,2,2,22,412,15
117a559edd4,1,120107,2,2,15,440,14
117a5f25ed6,1,120108,2,2,26,322,12
117a5f260ca,1,120108,2,2,24,322,12
117a5f26515,1,120108,1,1,12,298,9
117a5f26709,1,120108,1,1,56,268,9
aec7b7815e6,1,120108,1,1,45,322,9
117a5f26963,1,120108,1,1,18,298,9
117a5f26af1,1,120108,2,2,12,322,12
117a5f26b5a,1,120108,2,2,12,425,15
117a68af558,1,120109,2,2,16,475,12
117a68afa07,1,120109,2,2,14,425,15
aec816dcbee,1,120109,2,2,3,322,15
aec816dcfd7,1,120109,2,2,7,425,15
117a68afd89,1,120109,2,2,4,425,15
aec816def17,1,120109,2,2,10,322,13
117a68afebb,1,120109,2,2,8,450,16
117a68aff7b,1,120109,2,2,5,322,15
117a68b010c,1,120109,2,2,15,322,15
117a68b01d3,1,120109,1,1,25,322,9
117a68b042b,1,120109,1,1,90,322,9
aec816e48ef,1,120109,1,1,5,322,9
117a68b08e1,1,120109,2,2,12,425,15
117a68b0a0b,1,120109,2,2,10,425,15
117a68b0a71,1,120109,1,1,85,322,9
117a68b0b98,1,120109,1,1,52,322,9
117a68b0bfa,1,120109,2,2,5,450,15
117dd611965,1,120201,3,3,7,595,21
aeeb1b68993,1,120203,2,2,4,299,14
117dfc36620,1,120205,3,3,7,506,21
117dfc37ccb,1,120205,1,1,3,356,8
aeebda2e386,1,120205,3,3,13,391,21
aeec397e9c7,1,120206,2,2,8,512,15
117e05c0021,1,120206,2,2,32,416,18
117e05c0276,1,120206,2,2,25,308,10
117e05c0664,1,120206,2,2,0,448,15
aeec39862de,1,120206,2,2,17,375,16
117e05c0c9f,1,120206,2,2,20,322,16
117e05c0dcf,1,120206,2,2,42,294,15
117e05c0ef8,1,120206,1,1,0,448,10
117e05c121a,1,120206,2,2,3,312,16
117e0f49dab,1,120207,2,2,3,351,18
aeec98e631e,1,120207,3,3,3,435,18
117e18d28d3,1,120208,2,2,25,252,14
117e18d2c01,1,120208,3,3,2,391,21
aeecf83e6c3,1,120208,2,2,5,252,14
aeecf840987,1,120208,1,1,1,252,10
117e18d3753,1,120208,3,3,10,408,21
aeed57a2cee,1,120209,3,3,11,391,21
117e225d53a,1,120209,3,3,8,506,21
117e225d726,1,120209,2,2,2,252,14
af0f9d67097,1,120301,2,2,3,245,18
11818fbd942,1,120301,1,1,69,184,12
11818fbd99f,1,120301,1,1,10,258,10
11818fbdacf,1,120301,1,1,15,250,12
11818fbe23e,1,120301,1,1,9,300,22
11818fbe627,1,120301,2,2,4,300,22
11818fbe8dd,1,120301,2,2,12,250,22
11818fbead3,1,120301,2,2,30,250,22
11818fbed8a,1,120301,2,2,5,300,20
11818fbeeb8,1,120301,1,1,20,280,15
af0f9d75af7,1,120301,1,1,1,250,10
af0f9d76e7f,1,120301,1,1,6,270,15
11818fbf23b,1,120301,1,1,12,250,15
af0f9d77a36,1,120301,2,2,1,280,15
11818fbf367,1,120301,2,2,5,250,25
11818fbf3cb,1,120301,2,2,5,300,20
